0.0609134085	-0.6439222404	-0.5965264077	0.2453975380	-1.3142323299	-0.3818410548	-1.0051749973	-1.6240098631	-0.2259367424	-0.9033836679	0.2150676396	-0.1469670674	-1.3468141328	-1.0457533759	-1.4512992335	-0.2532504970	-1.2404700201	1.4057617070	-0.3332744101	-0.5651591055	0.5205087778	-0.1438630621	-0.7052264436	1.4417463650	0.8520657384	-0.3655525555	1.2086464062	-0.6655394408	1.7225024499	0.1183755640	0.8086999572	1.4646999966	-0.8872016068	0.3879674805	-0.5065097615	1.4424416739	-0.8625703139	0.3735295843	0.5060531380	1.4559206979	-0.4369628386	-0.0307777016	0.2037281902	-1.5859491638	-0.1524590303	0.0390858704	-1.0305690223	1.0285117675	-0.6244430169	-0.9238217871	1.3544095677	-0.2142266648	-0.4070570863	-1.9276522495	0.1849707501	-0.2793322162	0.0237427311	-0.7628493668	0.0532400489	-2.4696470282	0.0000000000
-0.5644173051	0.0606106824	-0.7958442604	0.8622924517	-2.4030981154	0.1622381885	1.0764651411	-1.9828666212	-0.4264045027	1.3128559692	0.5125202599	-2.0795333239	-0.1827866128	-1.6352936782	-0.2450429550	-0.4151885910	0.8637246864	-0.6465505475	-1.1310704436	-0.3453253438	0.7546742457	-0.2297236178	-1.0392139218	0.9675248576	-0.1797867712	0.3620841521	-0.4165603734	0.5679636010	0.9949013597	-0.9886664902	0.2518335819	1.0736685730	-0.1568603156	0.6722636854	-1.0985919146	-0.2411263644	-0.3048462496	1.2204627623	0.4064423749	-0.2965019349	0.0276872176	-1.5185889944	0.0945329236	-0.4740843881	-0.1756567866	0.8392615052	0.5839585374	-0.9595207517	-1.2537115361	-0.4990930911	-0.3426614903	-0.3921628770	0.8995441327	0.5259027794	-0.9342894332	-0.2328857322	1.1445786070	1.3310123546	1.0941006724	-1.0917180844	0.0000000000
-0.0954192699	-1.2418869383	-1.0233316211	-1.6034996843	-0.2544800597	1.0612987609	1.7257688995	-1.3881139601	-0.8158373062	0.0446287048	1.5285820873	-0.9441423695	1.5081183077	-0.1906444514	0.0188252688	-0.5840014622	0.4827321013	1.6502650240	-0.5719504237	-1.4920022816	-0.7323911259	0.1832182102	-0.3812413409	0.3983744325	-1.3469589835	-0.4108843403	-0.0522118236	-0.9858851734	1.3676709926	-0.6269408029	-0.7180280477	-0.1802184425	0.5981243516	-1.1059615756	-1.5145222814	0.2769742228	1.6652211185	-0.6295597435	-0.1478465615	2.1937908131	-1.5408152550	-0.2763448708	-0.6362869166	-1.3633479436	0.6538804792	-0.1085163659	-1.5838018175	-0.9755910129	-0.9180311169	-1.5529662757	-0.3956657404	0.8481174919	-0.7495878811	-1.1274649259	1.1296757155	1.1477501256	0.1115360442	0.2998968574	0.7641286682	-0.5121886276	0.0000000000
-0.4080846267	-0.1289672040	-0.9802152334	0.7688391286	-2.0212780289	-1.0721554666	-0.6614641772	-0.1558137219	-0.4055883877	0.5569896337	1.3751068421	-0.6662745258	-0.6050579828	-0.0113240650	0.5074853681	0.5649468918	-0.3438713213	-0.8261527803	0.2245862965	-0.5861026874	1.1543223303	0.0553099484	-0.7054512883	-0.3256456080	0.1865466736	0.4135721052	-0.8462169931	0.1581529199	-0.0703630395	0.0573930360	0.4541277546	1.9626472417	1.0154529147	0.8591642973	2.5133071773	0.9729906368	-1.4903800949	0.5682102187	0.2710673994	0.9232405628	1.1642228685	-1.0468253757	1.2041096651	-0.4250207602	-0.6663255783	-0.1277492047	0.8082666761	0.7837558161	-1.1059569775	-0.6983235457	-1.3339746064	-0.8688485232	0.5473073417	-0.8628072399	0.3538874172	-1.4394389007	-0.6065004985	0.9462385759	-0.7286388404	-0.7132810987	0.0000000000
-0.3038628411	-0.4486561802	-1.1641007868	-1.3358072367	-2.5562908960	0.5413707224	-0.1336367962	-1.4840711250	-0.5044044859	2.1393160523	-0.6359718135	-0.8792368614	-0.5691696744	-0.6875748965	0.4001090188	1.9024454864	0.6016809154	-1.1251209844	-0.4577596339	2.9166575933	1.3391342444	-0.8762259065	-0.5793873084	0.2890856299	0.3019436179	-0.4216184592	1.0159861346	1.1169073149	0.3834451322	-0.5736807976	0.5523782327	0.4797568100	-0.7150268059	2.3662868381	-0.5617015393	-1.0525250997	-0.4689619282	-1.4449859567	0.7948225602	1.4302630394	-0.7654770091	-0.4460587424	0.1066266632	-1.7117809579	-0.2561738426	0.7745753007	0.3561021137	0.5363131569	-1.1232240871	0.0550361870	-1.0281709894	-0.5364518619	-0.5364355707	-0.6541793885	-0.0438938560	-1.2824329755	-0.8101935616	-0.8309894058	-1.5524172482	-0.2341189811	0.0000000000
-0.4080846267	0.2822977084	0.0008709401	0.1480342792	-2.3751068280	-0.9751857462	-0.0625741119	-0.7575734500	0.2923823234	1.9473267834	1.7187355051	0.1793938957	-2.3536265024	0.1941754987	-0.2694458301	-0.5824946165	1.3208761135	-0.8648243972	0.0701245970	-0.2413417042	0.7947568569	-1.2802275908	-0.8320452591	-0.5957707199	-0.1507545651	0.1310935243	-0.3074840277	-1.3745856345	-0.1467504683	0.5164664958	0.6004252065	0.1612240072	0.8566542384	1.5669278516	-0.8140195558	1.0883188904	-1.1545150947	1.6459222224	1.1407393475	-0.4551899043	0.5034938320	-0.0497840175	-0.0479029646	-2.3067643157	0.0448442299	0.5707067148	-1.1249799641	0.3922681329	-1.3606838462	0.2084546244	0.8786787351	-1.1769613259	1.2071608628	-1.5294254853	0.0434053792	-1.3768525736	-0.4740969249	-1.1192694482	0.0791930411	-0.6264107375	0.0000000000
0.6862441220	-0.4270704239	0.8573610178	1.3376049948	-1.2952287751	-0.3618391925	-0.5960121609	1.7997570621	-0.2340565660	0.4134114250	1.2092665461	-1.3822003302	0.6381528031	0.4701675272	1.0676202772	-0.6577709525	-0.8007478066	-0.1593846698	0.0333183052	-1.8029150942	1.2488476248	0.9997146094	0.8757206408	-0.0381834862	0.3862776060	1.2364195522	-1.9240602367	-1.4018518130	1.4955428420	0.7413489576	0.4971140953	0.3384734165	0.9024570021	-1.0991865429	0.2990042544	-0.1559040443	-0.5354801788	0.2387374480	-0.3016742363	0.2289667956	-0.9604154809	-1.6613410845	-0.5612514831	-1.1228142828	-1.2066928443	0.6580849730	0.3208780638	2.5552646837	0.0561261066	-0.1786319953	-1.3528701189	-0.2218420876	0.5007299486	1.0956092417	0.2019807713	0.1491162753	1.0113797428	-0.2933563666	-1.1684283291	-0.7988453007	1.0000000000
-0.4080846267	0.1332801123	-0.4713387067	-0.9678630340	0.4360344542	-1.7930764518	-1.2880436472	-0.0127723090	-0.3581047851	-0.2480288479	0.8597271073	-0.9467882374	-1.0248332604	2.5352115021	0.3644633135	0.0840422225	-1.4667887757	-0.4376718974	-0.3163670753	-0.2388223976	-0.2216882742	0.3059030888	-0.4659242661	0.3381973070	-0.1139841016	-0.2529646320	1.5009172364	-0.2909428969	0.0666672188	0.9803351682	1.2852856924	-1.0655701123	-0.5967125114	0.3387789767	1.1415929185	0.8742366213	-0.4025721797	0.5288319575	-0.7388647875	1.4240781693	0.7667981406	-0.7297368094	1.3114815782	-0.3408406611	1.3658794260	0.8944803198	-1.2382390416	0.5693409177	-1.0779164262	-0.8267270735	0.1271611331	0.0943223924	0.1557008859	-0.7723387896	0.0767097897	-0.7929964340	-0.0104979249	-1.1364769332	-0.2868816043	-1.0375792959	0.0000000000
1.8847946563	0.5912487520	-0.9681884563	1.7862763916	1.0400408033	-1.1426378610	-0.3533626854	0.7574290877	0.1089807001	0.1275661592	0.0394996001	-1.0813337888	1.1037212787	-0.1985935708	0.6211404412	-0.8639087523	2.4447784855	0.3871311792	-0.1487880316	2.7251396557	1.3641002747	0.8303307766	0.9812916354	0.7178414275	0.4180695495	-0.8672802724	0.2590162235	-0.5283886418	-0.0495632025	-0.1588530868	-0.5731170706	0.1586516089	1.9075333468	1.1102756004	1.2025927189	1.3162408775	0.8462428844	0.2262858153	0.2834584274	-0.2878106098	-0.2836444233	-1.0828563062	0.2819817003	-1.0147625744	0.7428067219	-0.3764824591	0.3695256640	-0.5886363681	0.2132180680	0.0304804473	-0.6111912575	-0.6670529953	0.3948726681	-0.6975876209	0.3552085839	-1.0212689844	0.6470410382	-0.1103909371	-1.1266065386	0.7919875864	1.0000000000
-0.3559737339	0.7714335638	3.0533084268	0.2745169304	0.0722071742	-1.1812609792	-2.7823140031	1.2237275384	0.2344752765	-0.6740265829	1.5565607098	0.6513643421	-1.0296235236	-0.4001738174	0.3620529247	2.4241503913	-0.3326787592	0.1762701760	0.2262794401	-1.0402825982	-1.3128621470	-0.9125310696	0.1932078708	1.3263850981	-0.8664956437	0.5703920980	-0.2801856354	-2.3604388024	1.0112066406	0.2476991649	0.7987060967	-0.3312041614	-1.1927028338	-1.1393427603	-1.5121297662	1.3825312758	-0.9841548207	0.9137631719	-0.4670546604	-0.3315523835	1.2953132797	-1.4182960804	0.3298727749	-1.0344377413	-0.5286387393	0.4420516259	-1.7611207196	0.0732715736	-0.8829300404	-0.0816815922	1.0305006819	0.2182567370	0.9910856027	0.9558324427	1.4762421190	0.8310460050	0.3545497598	-1.0405191020	-0.9185939610	0.2345895525	0.0000000000
-0.4601955195	1.0446176633	-0.2667722542	-1.3779625388	-1.4728653147	-1.1179148520	-1.1752583894	-0.8077922100	-0.3297821196	4.7312219548	-1.6585306830	1.4066244925	-1.0121659141	-1.2812409488	-0.5990680432	-0.8371976881	-0.9779390106	-0.7809205189	-1.8453932898	0.4262407737	-0.7242635996	-1.1585111043	-0.6920666065	1.6053078170	-0.1323736725	-0.6255443326	0.3924860198	-0.0433862375	-1.1996798687	0.1855550060	-1.4409641303	4.7686023517	0.7280836469	-0.4352889535	-1.4621753765	0.1994852364	-0.8252832562	1.1884613912	-0.3246494143	-0.2604278032	2.2062290725	-0.5663570116	1.7401856404	2.1121375959	1.6884868167	-0.4273874584	-0.5174025623	-1.0052010315	-0.5121013066	0.1415765570	1.1314036288	-0.8465673363	1.2866570279	-1.3830646408	-1.3932454430	-0.9131069588	-0.9364598336	-1.4790189177	0.6179630855	-1.6148111196	0.0000000000
-0.0433083771	-1.7459679865	0.2991031561	0.0352531478	-0.2242418392	0.5586377052	-0.0086423783	-0.2293199087	1.4100582282	0.4616639358	-0.1644070187	1.0329548778	0.0163895248	0.7363234654	0.4000042193	0.9632388322	0.6361634729	-0.2359936989	-0.9305624673	0.4080401553	0.1044066242	0.1131782550	0.6660722627	0.2326602421	-0.7381996751	0.6813206544	0.1111059733	1.4181440848	0.5397315323	0.7742091744	0.8031615523	-0.4924567272	0.4917866075	1.2092152858	1.0819875415	0.0561138179	-0.6349714845	0.9430659996	1.0004579757	-0.0393636082	-0.0765552782	-0.8275403137	-0.8166214334	-0.2317331599	-0.8136539847	-0.1364980377	-1.4271732989	-0.1702534908	0.4767942122	-1.0375384440	-1.2281605640	-0.6784834492	0.7503835423	0.3976415152	1.8102181183	0.5928172905	0.1452403413	1.8856557644	-0.5851078300	-0.8497941295	0.0000000000
-0.4601955195	0.8015751290	0.9551680176	-0.0013093555	-1.6199044217	0.2191402326	-0.1151584187	-0.0918268425	0.0491437114	-0.3196772172	-1.5620177108	1.9153735033	-1.7292167648	-0.6104969322	0.7284166145	0.0477460374	-0.1559713133	-1.5050536255	-0.9266549809	-0.4516679321	-0.1361421966	-1.8910710175	-0.8069943513	1.2006490012	1.9414012061	-0.1146914953	0.9957724297	1.2715500912	0.7293675748	-0.2319971166	0.2223953487	1.5767502754	-0.7713467582	1.4839754114	-0.1675465885	2.0239932807	-1.8803108697	-0.5618848912	-0.5269176260	0.2606867103	1.4264343315	1.2333961565	2.4800284852	-0.6554963238	-0.3624032554	-0.3285419710	-1.0993689743	0.5177873698	-0.3848417961	0.1649056578	0.2584491563	-0.2744532109	-0.3213259278	-1.6346524074	-1.1949721372	-1.2328726068	-0.2839885369	-1.0964534380	-0.6581067569	0.6599792960	0.0000000000
4.7508937601	0.2488070803	-0.4844349239	0.5215210460	-0.1115756070	-0.5977686250	-0.2949814105	0.3065832310	-0.0258514536	-0.6960489390	-1.5607988472	1.2451648260	-0.6022096020	-0.3158794251	0.3796284196	-1.6642877740	-1.1997020873	-0.7005486901	-1.4990520187	0.1994609842	-0.9608543460	-1.0624199219	-0.1666014112	1.7473667726	-0.3754041327	0.1437080728	-1.0813047982	-0.2813341990	-1.0281585801	-0.0796747714	-0.4399349211	2.1184531056	-0.8765974544	1.4222673276	-0.5155008877	0.4755357568	-1.0120122639	-0.4228478307	-0.7680213908	-0.0956804290	0.7911437458	0.8040384863	1.0141443592	0.2388216727	0.6605770190	0.0478520180	-0.7402770849	-0.6258254018	-0.8167210835	-0.2490259907	-0.4666883740	-0.1815427108	-0.3611202746	0.1473136181	-0.1190273478	-0.6484570703	0.7648920247	-1.3742987284	-0.8498128044	0.6980260312	0.0000000000
1.8847946563	-0.0869678632	-0.0512661625	-0.6727214985	-1.3360402158	-0.5147065377	-0.5087153662	-1.1299002162	-0.3719572832	0.5893355259	-0.8296178815	-1.1280201776	-1.0933834308	-1.6361019647	0.5835004627	-0.8888425961	0.7654313002	0.1808143794	-0.6720929416	0.7571898803	0.1500789958	-0.7304204050	-0.9034751972	2.1085601833	-0.7106717284	-0.6934552638	-0.1725342863	0.8143103749	0.4891736928	-0.2719727102	0.7283574878	4.2773693971	-2.0818699774	0.0187723630	-0.0698103705	1.4278548371	-1.5340892034	2.9014680215	-0.0942882975	0.7381050738	1.9516913607	-0.6310775706	1.0521451224	-1.1713032387	0.6811876818	0.3426001267	-1.9589359051	0.4869308438	-1.3143715878	-0.4310834984	-1.3718938908	-1.6644245082	2.4737992858	-0.7148363803	-2.0525901979	-1.6714040223	-1.0036742289	-0.0034408893	-1.7758322558	-0.2798259302	0.0000000000
-0.7207499835	0.7575454190	-3.0624404520	-1.9868366422	-0.7553008966	0.2742666740	0.7306053702	-0.1075080851	-0.4540259706	0.6907894316	0.9078526190	1.2073919757	0.6434220927	-0.3812663107	-1.4690981980	-2.4377018428	2.4792923655	0.4170106933	1.1245072117	2.5511387056	-1.0717941534	1.5423128904	0.6474711847	-0.3140108660	0.0253074245	-0.8783501823	-0.1303118938	-0.0307280953	-0.6059051410	-1.3542162665	-0.3032359970	-1.0857191871	-0.7302998291	-0.4145058619	-0.1247406939	-0.8574255433	0.5933933709	0.9908709472	-0.4845422825	-0.6288567223	-1.9167575652	0.3275867522	-0.2801553376	-0.9006941833	1.0608062769	0.1121981138	-0.0219332588	0.7487880024	1.7751277967	-0.0705959236	0.4185955548	-1.3457625443	1.3354337509	-1.0712420204	-1.0868841868	-0.2275618161	0.9414773882	0.3365047269	-0.3248579010	-0.5674999418	0.0000000000
-0.3559737339	-1.9153416049	1.2500376914	0.3957458671	0.0517023609	-0.0984857285	-1.0099451482	0.1816947812	-0.1486467492	-0.5886984148	1.2686095235	0.2260902941	-0.2125055777	0.9092676928	0.5186665515	-0.6622189497	0.0315041011	0.9463881040	0.3130726350	-0.6261415159	-0.9954188922	-0.6053092491	0.9898742775	-0.0375924164	-1.2962654423	0.0282015658	-0.9878997518	-1.3283113172	-0.7029777219	1.4613742952	1.1719900887	-0.7645498828	0.0810700133	-0.8882379999	-0.7294183087	2.2050810851	-0.0429006155	2.7907144842	-0.4225660090	0.6655775630	1.1581424251	-1.3920139733	-0.0772842385	-0.2946022813	-1.8678017133	2.2134887113	-0.1072044723	0.1562752225	-0.5300140038	-1.0967090199	-0.6495946179	-0.5132483919	2.6594730221	0.7394392135	-1.4055212835	-0.4069160643	-0.9209979025	0.9691777827	-0.3077127260	-1.2508755181	1.0000000000
-0.3038628411	-2.3321586354	1.3484615787	-0.5352458162	0.0692839315	0.4584892048	-0.5104960493	-1.5369005311	-0.7263631814	0.5607805715	-0.4568416273	-1.6613660838	-1.3412441092	0.8202195294	0.7704581725	-0.0809524271	0.2358832078	3.2957465193	-0.2699863875	1.4473574983	-0.9648927686	1.0428959910	0.3699293537	-0.1688192406	-1.0409434472	-1.7143074696	0.7681832571	-0.5615387448	-0.9735357979	0.0703057258	1.5171024110	-0.6601092711	0.8824498853	-0.9433182632	-1.1917817311	-0.0786575438	1.4843695570	0.0574232068	-0.6512329574	-0.0527598828	-0.1654298448	-0.9074225244	-0.2800414826	1.4725222671	1.8783414224	-0.7576367333	0.8180840519	-1.4187009737	2.3476381333	-1.6478700939	-0.8141059750	0.6004420428	0.0479384686	2.0557181875	-0.0413734159	0.6598512370	-1.7028858088	-0.6574454363	0.7482557789	-1.9936576272	1.0000000000
0.9467985860	-0.0249003102	-0.3129326276	-0.9320833551	-0.1878796730	1.0821432820	-0.1551479673	-0.0899021421	0.0133452690	1.2085838006	1.6476315628	-0.1236480629	-1.4893298340	-0.8910333915	-0.9066330409	0.5862108905	-0.2512473018	-1.2730108132	0.5820866496	0.2369847261	2.3605448923	0.8982135699	1.9567898529	-0.3302777286	0.9639508157	0.4074131387	-0.5790466170	1.6773430391	1.7776495059	-0.1255700364	1.7990757935	0.8360443139	-0.0733967771	0.8916687516	-0.0440218370	0.1041669838	-0.7017497991	-0.0810192594	2.2380075014	0.9883000355	-0.5699052997	-1.9974605331	-0.3460924213	-0.3035297447	-1.4592991931	0.1715551240	0.7458311624	0.8843011673	0.7537639396	-1.4507550997	-0.7705515498	-3.2118163439	-0.1915844473	-0.4660039647	0.6138584213	-0.6228984148	0.5076432219	-0.2446783103	-0.7993754714	-0.5123869224	1.0000000000
0.7383550148	-0.3041127228	-0.7332883332	0.5349713921	-0.8982573732	0.3336891709	0.8320349826	-0.1261125569	-0.5324435950	0.9394664044	-0.0477471573	0.8401535216	0.4049636484	-0.2855076252	0.6478026705	0.2755566956	-0.1043936486	1.4161690603	0.4552786256	0.3941016803	0.4480223680	1.0676270690	2.0568906979	0.6091405838	-0.2018646704	-0.0860876988	0.1268358842	0.7613911987	1.3201604949	-0.5814311994	0.9387194451	0.5889906848	0.3752170248	-0.2488496065	-0.5061839810	0.1578006019	-0.4634546906	1.1006030021	0.9628833630	0.1547654634	-0.9881417582	-1.5638119066	0.6940311277	-0.3580059814	-0.0406884347	0.2224267308	0.2855620719	-0.2975784452	-0.2047826581	-1.8546604497	-0.3249492746	0.4974244918	1.4377868133	0.1476768532	-0.9109173652	0.3610202635	0.5886858116	0.7532295437	-0.0910723331	-1.4035668174	1.0000000000
